20240606	17:08:16	9b7da4db-e6c7-43a5-bd1b-fbe7d20cf3ad	GET	/	undefined
20240606	17:08:24	e6efc228-21c8-4f3b-90cf-05f590fe5fe7	GET	/favicon.ico	undefined
20240606	18:02:54	a1fdfb03-80ff-40ce-94bc-b9644cd2bc2d	POST	/orders/create	undefined
20240606	18:03:06	97094cec-8b1c-472d-9e3e-d29972436c9d	POST	/orders/create	undefined
20240606	18:03:44	38fdac51-b00c-472f-a2f8-b3057f370fd5	GET	/orders/list	undefined
20240606	18:04:32	93b9c61b-c030-4261-9d7f-d911a45a8ef6	GET	/orders/list	undefined
20240606	18:05:51	63a8cda0-109d-4e54-883a-2b66cc684e10	GET	/orders/list/f3151e7a-c7b0-4cf3-9d9a-a407c4337b83	undefined
20240606	18:06:59	6e574b56-c32d-49d5-9b4a-ff6403d26832	PATCH	/orders/update/f3151e7a-c7b0-4cf3-9d9a-a407c4337b83	undefined
20240606	18:08:52	4002a385-9502-4b8c-bf00-f4c20d8f5c4f	DELETE	/orders/delete/f3151e7a-c7b0-4cf3-9d9a-a407c4337b83	undefined
20240608	11:45:08	5f70ec18-2d53-4e91-acbb-5472fff3e534	POST	/auth/register	undefined
20240608	11:46:09	553ff310-c3a7-4a37-9235-6eda98c262ce	POST	/auth/register	undefined
20240608	11:46:29	119b3af4-8706-4619-987a-cd2fb8670e17	POST	/auth/register	undefined
20240608	11:53:04	35fa1efb-7ce9-4b1f-8d6c-70532c5fc214	GET	/	undefined
20240608	11:53:05	2457d51c-f98a-4c5f-9f98-0eabf7ee2c30	GET	/favicon.ico	undefined
20240608	11:56:35	27e5ad9c-063f-452f-846e-466b654c30db	POST	/auth/register	undefined
20240608	11:57:27	cf4d7e81-05c4-42ac-8b68-a5982e0260d0	POST	/auth/login	undefined
20240608	11:58:08	b35f99b7-021f-4900-a316-804b588a3fdb	GET	/auth/logo	undefined
20240608	11:58:45	57a4f347-86af-4477-9766-f64ebe8fd012	GET	/auth/logout	undefined
20240608	12:01:06	bf1f6afe-b776-49ba-9596-77d8f007dddd	GET	/auth/logout/015880c0-dc61-4116-a534-885c00b0f061	undefined
20240608	12:01:26	49def482-b3df-48f8-ab7d-d24a640a7c55	GET	/auth/logout/015880c0-dc61-4116-a534-885c00b0f061	undefined
20240608	12:02:58	d6f4dc56-228d-4b6e-a1d9-935ccae19896	GET	/auth/logout/	undefined
20240608	12:05:14	786f9622-f46e-4dbf-be46-34362bdb1dcd	POST	/auth/register	undefined
20240608	12:06:02	869e66c9-b34e-4f63-bd9e-7a8072f0797a	POST	/auth/register	undefined
20240608	12:06:20	fadb0a89-97cf-4b74-a0fe-6f6cb6615fa7	POST	/auth/register	undefined
20240609	04:11:55	a6dcf841-e0d3-4933-8333-2e87b7c95513	POST	/auth/register	undefined
20240609	06:07:46	ecd2951a-c4ab-47de-9b78-ce4b2b486ee8	OPTIONS	/auth/login	http://localhost:5173
20240609	06:07:46	242a7956-9869-487b-bdf1-ca94c47516ae	POST	/auth/login	http://localhost:5173
20240609	06:08:22	3aa694e3-e5e6-48b5-97dc-8532512843f4	OPTIONS	/auth/login	http://localhost:5173
20240609	06:08:22	95d82819-e006-40b6-92a0-b8bdbebfbb89	POST	/auth/login	http://localhost:5173
20240609	06:10:05	5175f6f0-bbb4-426f-8660-d42b24586a30	OPTIONS	/auth/login	http://localhost:5173
20240609	06:10:05	187a6215-9f04-4059-a7f0-cd546601b1f9	POST	/auth/login	http://localhost:5173
20240609	06:11:38	c76c5b0a-36b8-4316-a2c9-ef9809f34c5c	OPTIONS	/auth/login	http://localhost:5173
20240609	06:11:38	8bfd06ae-a061-49ac-bc31-b41df5e06ceb	POST	/auth/login	http://localhost:5173
20240609	06:12:00	2b7b2bd0-8b2f-4b34-9faa-218006c0380d	OPTIONS	/auth/login	http://localhost:5173
20240609	06:12:00	a4cc1903-527d-4e0f-9937-1677f09b11a9	POST	/auth/login	http://localhost:5173
20240609	06:16:04	25653507-9523-418f-8c8e-23a6d7444d7c	OPTIONS	/auth/login	http://localhost:5173
20240609	06:16:04	480bba03-84a4-44e8-a807-b7dcb15e029b	POST	/auth/login	http://localhost:5173
20240609	06:16:11	866648a4-6256-4d3f-9d63-4c1bc2ec6658	OPTIONS	/auth/login	http://localhost:5173
20240609	06:16:11	5e7cc334-6d39-49b8-9bf4-c40e507df4d0	POST	/auth/login	http://localhost:5173
20240609	06:16:50	6f616f58-cff7-4e77-a73a-ef7ef355c979	OPTIONS	/auth/login	http://localhost:5173
20240609	06:16:50	5030a2ff-c03a-46ea-b01f-d624ebe70450	POST	/auth/login	http://localhost:5173
20240609	06:21:28	7f2e64c2-5969-4746-9712-1ea6b976a902	OPTIONS	/auth/login	http://localhost:5173
20240609	06:21:28	f77c7af6-0dce-486b-a215-e6f09f169998	POST	/auth/login	http://localhost:5173
20240609	06:22:47	960e0b49-57f0-4ca4-9d82-7c4a11b81550	OPTIONS	/auth/login	http://localhost:5173
20240609	06:22:47	7df5359e-91c0-4c9c-aa5e-09843155499e	POST	/auth/login	http://localhost:5173
20240609	06:27:07	95db98e1-a517-4802-a1ec-fa18bff76363	OPTIONS	/auth/login	http://localhost:5173
20240609	06:27:07	eb2b74ff-9813-4a65-ad57-0360e185233f	POST	/auth/login	http://localhost:5173
20240609	06:45:52	81cdcd7d-7711-4167-b125-0ed90e003319	OPTIONS	/auth/login	http://localhost:5173
20240609	06:45:52	57d31d5a-ad77-4e07-8782-a222f15c6e72	POST	/auth/login	http://localhost:5173
20240609	07:10:36	f502ef3d-8088-47bb-93fd-09b382a8c09a	OPTIONS	/auth/logout	http://localhost:5173
20240609	07:16:21	f4bf15b8-67f0-46af-af6d-5b6946f792ae	OPTIONS	/auth/login	http://localhost:5173
20240609	07:16:21	7efa516a-a51b-4f59-8971-997ac028fa4d	POST	/auth/login	http://localhost:5173
20240609	07:16:33	9678ae77-f544-41de-afb7-d685bf604f53	OPTIONS	/auth/logout	http://localhost:5173
20240609	07:16:33	ca02bbd6-6cfb-4dfe-b2a7-4e5bc53ff250	POST	/auth/logout	http://localhost:5173
20240609	07:16:38	80524e71-3b27-42e9-a330-7f1554b69b0a	OPTIONS	/auth/login	http://localhost:5173
20240609	07:16:38	bdc692b6-cf0e-460c-94aa-08dadb8c9c6d	POST	/auth/login	http://localhost:5173
20240609	07:16:44	33fb79b0-4238-4867-9dcc-590cf754720d	OPTIONS	/auth/logout	http://localhost:5173
20240609	07:16:44	37699d9c-310b-40dc-a627-6ab18631cc8e	POST	/auth/logout	http://localhost:5173
20240609	07:16:49	15f6b2f4-7d32-4cfd-a9b9-b3cfb3edf7eb	OPTIONS	/auth/login	http://localhost:5173
20240609	07:16:49	2d86e9c3-4a89-4453-83d8-68663210b70d	POST	/auth/login	http://localhost:5173
20240609	07:16:56	8e2077a6-7ad8-4888-8f41-98bf7719b94b	OPTIONS	/auth/logout	http://localhost:5173
20240609	07:16:56	5b9af238-b48c-490e-b2ec-31b47305cdd1	POST	/auth/logout	http://localhost:5173
20240609	07:17:04	2adfd745-6178-49f1-93fb-b38b31e80b7c	POST	/auth/login	http://localhost:5173
20240609	07:17:04	e37c3d71-c530-42c7-a8c1-eef21be1d474	OPTIONS	/auth/login	http://localhost:5173
20240609	07:31:44	5cc89f1b-dce2-43d4-9c83-c25c01abddb4	OPTIONS	/auth/logout	http://localhost:5173
20240609	07:31:44	4f12ba8d-723f-4e47-8b83-d5868c9ed186	POST	/auth/logout	http://localhost:5173
20240609	07:31:46	2efbd9e9-c0de-42d3-93ed-414ccfda870f	OPTIONS	/auth/login	http://localhost:5173
20240609	07:31:46	a2ead691-2a8e-4802-812c-af079c91f8ac	POST	/auth/login	http://localhost:5173
20240609	07:31:59	cfc77ad5-c15d-4a5a-83bd-71c5cafcca1b	OPTIONS	/auth/logout	http://localhost:5173
20240609	07:31:59	fe3b24d4-60d1-4232-b99a-b150342fa2a3	POST	/auth/logout	http://localhost:5173
20240609	07:32:22	dd9146e0-26a0-4c92-b363-eff1c1883a43	OPTIONS	/auth/login	http://localhost:5173
20240609	07:32:22	25563391-4bd8-496b-9c6e-23beed978f9a	POST	/auth/login	http://localhost:5173
20240609	07:32:58	ecfe2b43-6b5d-4bb4-be64-a3bb9a167cce	OPTIONS	/auth/logout	http://localhost:5173
20240609	07:32:58	76a84ae7-b145-4e04-af0d-cd87a694e4f3	POST	/auth/logout	http://localhost:5173
20240609	07:34:19	bd24f2ea-73bb-4001-8633-fe8a302e074a	POST	/auth/register	undefined
20240609	07:34:26	524aa41f-32ed-46db-a952-8e1d32fceefc	OPTIONS	/auth/login	http://localhost:5173
20240609	07:34:26	aaec0d46-6888-441f-95e4-6c74aa9f3172	POST	/auth/login	http://localhost:5173
20240609	07:34:33	197f8b8e-e04b-4e79-94ad-6f4b85be738a	OPTIONS	/auth/login	http://localhost:5173
20240609	07:34:33	5b2cc33b-5ef4-4596-92e6-f7c01bb7989a	POST	/auth/login	http://localhost:5173
20240609	07:35:00	9c37dc7a-2c24-4570-8c7f-99664f33a08d	OPTIONS	/auth/login	http://localhost:5173
20240609	07:35:00	4971e34b-f6a5-4f9e-99bd-cefd05438b6a	POST	/auth/login	http://localhost:5173
20240609	07:37:18	3ab75e38-2436-4df9-8f27-f7cd35c36022	OPTIONS	/auth/login	http://localhost:5173
20240609	07:37:18	1b255a56-232d-4f0b-8823-abdb41ae6468	POST	/auth/login	http://localhost:5173
20240609	07:40:47	b10939ec-12e5-46a0-b72a-eaa48501701e	OPTIONS	/auth/login	http://localhost:5173
20240609	07:40:47	1cbdd0e6-fd5c-4cb3-acd0-87e0e1b3a8ec	POST	/auth/login	http://localhost:5173
20240609	07:43:28	08780f37-1095-4d1b-837a-88ff05b827b6	OPTIONS	/auth/login	http://localhost:5173
20240609	07:43:28	417e18e2-246b-4586-a39f-28dbca0cbe2d	POST	/auth/login	http://localhost:5173
20240609	07:44:09	20279dc1-cb5a-45f9-a9c8-44fda7cf8a8c	OPTIONS	/auth/login	http://localhost:5173
20240609	07:44:09	c5f2e213-98d5-4770-8e81-d36b91e97eba	POST	/auth/login	http://localhost:5173
20240609	07:50:51	8c84b0ac-9749-4c7c-9d6e-525f718c4099	OPTIONS	/auth/login	http://localhost:5173
20240609	07:50:51	f06aa0d4-9830-48fc-bbf4-513be11e9501	POST	/auth/login	http://localhost:5173
20240609	07:51:00	c0110932-dc7c-48d6-a5cb-26f0071e8fa3	OPTIONS	/auth/login	http://localhost:5173
20240609	07:51:00	d18da81c-0eca-44df-9e09-0c62eb2b6b29	POST	/auth/login	http://localhost:5173
20240609	07:52:18	aac1ffee-4ed3-4f31-901d-bc851a16473d	OPTIONS	/auth/login	http://localhost:5173
20240609	07:52:18	d6a7f77e-bd8a-4abe-995c-15daf904f97a	POST	/auth/login	http://localhost:5173
20240609	07:58:01	7b1865a8-8acc-433b-b217-738154f46df7	OPTIONS	/auth/login	http://localhost:5173
20240609	07:58:01	82241ee8-9e23-4129-8aa0-1d99611dec1c	POST	/auth/login	http://localhost:5173
20240609	07:58:10	52a36a3c-5953-40da-b82e-7bf765aeb6cc	OPTIONS	/auth/login	http://localhost:5173
20240609	07:58:10	6cb686bd-a5d9-417b-9243-7fec6ce35700	POST	/auth/login	http://localhost:5173
